time,heightAboveGround,valid_time,u10,v10
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.8939967,0.48180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.0539966,-0.6881934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.6039968,-1.7281934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.813997,-2.1281934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.3539965,-2.3981934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.9439966,-2.7781935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.75600344,-2.0881934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.4960034,-0.6981934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.69600344,-0.91819334
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.033996582,1.3718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.5739965,1.1218066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.7739966,0.6318066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.1139965,0.11180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2139966,-0.34819335
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.5839965,0.90180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.3539965,3.5518067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9539967,3.7218065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.1439967,-0.63819337
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.6939964,1.0918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9639964,-0.29819337
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9739966,3.1918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-8.373997,5.7518067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.3539968,6.361807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.4039965,6.5318065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.0939965,4.6618066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.7439966,1.5518067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.8039966,3.6118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.8539968,0.011806641
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.5539966,1.1218066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.0739965,1.1818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.7539966,2.3418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.1439967,2.3418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.7839966,1.4718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9539967,-0.41819337
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.1539965,-0.30819336
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.3539968,-0.72819334
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.1739964,-1.9381933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.4039965,-2.6881933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.2560034,-3.7281933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.2060034,-3.6381934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,2.6360035,-0.33819336
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,2.9060035,1.3118067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.94600344,3.0418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.25399658,2.5218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.5839965,0.5018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9339967,1.3818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2839966,0.48180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2039967,0.78180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.3339965,2.7018065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8939965,4.5918064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.7239966,0.58180666
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.293997,0.19180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9239964,0.59180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.3539968,2.6718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.543997,5.3418064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.0039964,5.9518065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.6039968,5.3518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.6539965,4.7718067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.7439966,2.8118067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.3939967,2.6318066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.9839964,2.7518067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.7639966,3.7018065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.563997,4.0418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.5939965,2.5418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.8239965,2.1818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.1639967,1.3318067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.0739965,2.1318066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.6039968,1.0718067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.063997,-1.1981933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.7039967,-1.9181933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.0539966,-3.5681934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.7360034,-3.9581933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.5760034,-2.7981935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.6060034,-2.3581934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.5460035,-0.14819336
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,2.2760034,4.441807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.7260034,4.2318068
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.6939965,2.4318066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9039965,2.3718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9939966,1.1918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.0539966,1.5818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.1739967,2.9418066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.8639965,3.8118067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.3439965,0.9418066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.5539966,1.7018067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.1839967,0.08180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.6939964,2.7618067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.563997,3.8718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.1039968,4.2318068
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.813997,4.9818068
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9239964,3.6018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.1339965,2.7418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9639964,2.8818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.7839966,3.4018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.063997,4.2718067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.2439966,4.0818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.1639967,4.7618065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.1139965,3.3118067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.4239967,1.7918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.1639967,1.4118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.5939965,0.59180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.043997,-1.2481934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8539965,-2.8681934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.4139966,-4.388193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.50600344,-5.2781935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.9660034,-4.788193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.29600343,-3.1781933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.49600342,0.32180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.8560034,1.9718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.08399658,5.9118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.3439965,4.1418066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.2839966,2.2118065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8139966,1.2618066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.5139966,1.8918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.6439965,3.7818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.2039967,4.6818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9139967,0.92180663
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.2639966,2.1718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.5639966,3.8518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.2639966,2.7418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.4039965,4.0818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.3639965,5.0718064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.7339964,3.3418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.5139966,3.8318067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.4339967,2.6518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.8739967,2.0218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.6139965,3.2618067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.1739964,3.6918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.0339966,2.9118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.6739966,2.0418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2239966,3.6018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9239967,2.4218066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8639965,1.2018067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.6439965,0.5018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2739966,-1.1381934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9839966,-2.8481934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.8639966,-5.1281934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.2439966,-6.578193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.3439965,-3.9581933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.6760034,-3.2981935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.006003418,1.4818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.8439966,1.6218066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.2339966,6.2418065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.6139966,5.3418064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8539965,2.6818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.4939966,2.2218065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.6639967,3.1518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.3839965,4.171807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.793997,5.1218066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9339967,2.0218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9739966,2.0018067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9939966,2.6018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.4539967,3.7518067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.1039968,4.6018066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.2339964,4.131807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.083997,4.0118065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.1839967,3.5318067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.8039966,3.0418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.2339964,2.1918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9139967,1.5718067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.99399656,1.6318066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.3739966,0.64180666
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.23600341,2.9718065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.3139966,4.8218064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.8739966,3.3518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.8739966,2.2318068
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8439965,1.2618066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2939966,-0.29819337
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9239967,-2.6881933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.7039967,-5.328193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.2239966,-5.9081936
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.1039965,-5.578193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.7039965,-3.9481933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.6139965,1.0818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.6139966,1.9618067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.7139966,5.1418066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.1939967,4.5418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.5339966,3.7418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.3639966,2.5618067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.7039967,4.111807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9539967,4.8718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.8539968,5.9518065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.5439966,-3.8781934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.0339966,2.8518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.5339966,3.4718065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8339965,4.3918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.6339965,3.8518066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.7539964,3.4718065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.8939967,1.4418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.4939966,1.3018067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.1039968,2.3218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.1339965,3.1618066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.5739965,2.3218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.0539966,-0.65819335
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.3339966,-0.84819335
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.3039966,3.2718067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.4939966,5.111807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.73399657,4.0718064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.2439966,3.1818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.1039966,2.0218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.0439966,-0.21819335
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.0939965,-2.0481935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.3439965,-4.6681933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.4439967,-5.4781933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.6339965,-5.0481935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.5639966,-3.9681933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.2339964,0.96180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.7539966,2.4218066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.6539965,4.3918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.7439966,4.191807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.6539965,3.3618066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.8139966,2.8818066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.5939965,4.611807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.293997,5.3418064
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-8.053997,4.0418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.1539966,-1.9981934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.2039967,-4.078193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.0239966,-3.1881933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.2639966,3.5218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.1439967,-0.15819336
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.3639965,1.3918066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.7439966,2.5918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.1139965,0.31180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.2339964,-2.1281934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.063997,-1.1481934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8539965,-1.7981933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.6339965,-1.5981934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.4939966,-0.23819336
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.043996584,2.8318067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.36600342,4.4118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.87600344,4.901807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.0760034,4.4118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.20600341,2.5418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.6539966,0.61180663
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.5739965,-1.3981934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.3839965,-3.4481933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.0239966,-4.8181934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.3239965,-4.808193
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.6539965,-3.3681934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9839964,0.11180664
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-6.0039964,2.5918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.7739964,2.8418067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.2539966,3.2318068
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.5139966,3.3718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.6739964,3.1118066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.9939966,2.7318068
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.563997,3.5118067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-10.713997,2.5218067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.2739966,-1.5081934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.7539966,-0.63819337
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.9739966,-2.5581934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.8139966,-1.6881933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.1939967,-1.8881934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.5339966,-1.2081933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.9139967,-1.8781934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.4039965,-2.3381934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.7339966,-2.6581933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-1.7239966,-3.0081933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.4039966,-0.8181934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.6339966,0.0018066406
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.42600343,-1.4481933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,1.3160034,-0.36819336
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,3.6860034,3.7918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,3.5560033,6.2418065
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,2.7460034,5.461807
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.5560034,4.3718066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,0.5360034,3.2818067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-0.123996586,0.77180666
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-2.1339965,-1.9681934
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.0739965,-4.2181935
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.5139966,-4.2681932
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-3.9939966,-2.5081933
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.8539968,0.72180665
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.7739964,2.4418066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.4039965,3.0018067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-4.0039964,3.2518067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-5.043997,2.9918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-8.053997,3.1318066
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-7.7339964,3.4918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-10.733996,3.4918067
2025-05-05 12:00:00,10.0,2025-05-08 12:00:00,-9.753997,3.3018067
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,1.6329395,1.1457666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,1.4629395,1.4857666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.81293947,1.0557666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.32706055,0.045766603
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.08293945,-0.5142334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.36293945,-2.0342333
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.16706055,-3.1942334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.6129395,-2.5642333
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.6029394,-2.4742334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.2570605,0.9457666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.4870605,4.085767
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,1.4429394,1.2857666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.6629394,-3.4042335
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,1.6129395,-0.9142334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.7570605,3.6457665
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.34293947,0.75576663
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-4.3570604,0.75576663
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,1.1229395,0.5257666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.12706055,0.3057666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.22293945,0.5157666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.042939454,0.8057666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.112939455,-0.024233399
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.97706056,0.9257666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.1170605,-0.4642334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.7570605,0.0657666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-3.4570606,1.6557666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-2.8170605,1.6957666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.6270605,1.2157665
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.6970605,-0.0942334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.7329395,-1.5542334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-3.0970604,2.6257665
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-3.6870606,-0.6442334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-7.5070605,-1.3742334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.33293945,-0.1642334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,0.45293945,0.4157666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.77706057,1.0557666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.92706054,0.5957666
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.08706055,-0.6842334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.43706053,-1.6842334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.1470605,-2.7442334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.2870605,-2.7942333
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-1.3670605,-1.7542334
2025-05-05 12:00:00,10.0,2025-05-08 18:00:00,-0.25706056,2.1157665
